pl_name,pl_rade,pl_bmasse,pl_orbper,pl_eqt,st_teff,st_mass,st_rad,st_met,pl_eqt_normalized,st_met_normalized,surface_gravity,surface_gravity_normalized,Habitability Score,Terraformability Score,st_activity,pl_atmos,pl_surf_temp,pl_escape_vel,pl_radiation_flux,ESI,pl_water_probability
Kepler-1987 c,1.33,2.33,3.64830183,860.0,4769.0,0.8,0.71,0.12,-0.1316480013012418,0.5870514819522584,1.317202781389564,-0.1521322623611224,43.487444493120826,48.01547199177622,0.80775,0.1120580662243406,869.6369936952933,14.824162353188264,0.09871625317017194,0.016789106627252096,0.0
Kepler-1987 d,2.66,7.56,5.64491415,744.0,4769.0,0.8,0.71,0.12,-0.4223573178597101,0.5870514819522584,1.0684606252473288,-0.1664763053442013,43.3505201223486,50.89058973457021,0.80775,0.19481654697208506,758.4943510947231,18.881569961486946,0.07379228232666953,0.020596421127021914,0.0
Kepler-1987 e,1.92,4.35,8.74292005,643.0,4769.0,0.8,0.71,0.12,-0.6754749124494109,0.5870514819522584,1.1800130208333333,-0.1600434900065546,43.48891023033975,50.328106579168576,0.80775,0.24194489381209866,658.5570566721179,16.858232410309213,0.05512452147724385,0.043063427829346704,0.0
Kepler-1985 b,2.27,5.77,3.42064689,1129.0,5370.0,0.88,0.97,0.14,0.5424968793386545,0.6980913870708896,1.11975780628384,-0.163518186056702,44.88778587506047,51.05071780848116,0.6575,0.047287253621630075,1134.338730933882,17.856362777171498,0.3092133943185017,0.004060692769997731,0.0
Kepler-1859 c,1.66,3.39,3.59645081,1327.0,5887.0,1.09,1.24,0.16,1.038707609326385,0.8091312921895204,1.2302220931920451,-0.1571481179344317,47.82457376213714,53.409310761368644,0.52825,0.020732884816527238,1329.7512538151532,16.00530032689849,0.7058730707528216,0.0023321185864743498,0.0
Kepler-1865 b,1.577,3.11,2.52400994,1203.0,5420.0,0.85,0.87,-0.06,0.727949374384574,-0.4123076641154194,1.2505383145236555,-0.1559765563601735,44.934853051472544,49.91761541387035,0.645,0.032598778470434076,1206.9216330499933,15.728321231973782,0.3161293323263921,0.003715913819280142,0.0
Kepler-1853 b,1.519,2.92,48.88819885,386.0,4821.0,0.77,0.79,0.16,-1.3195464155142933,0.8091312921895204,1.2655150191062432,-0.1551129050289747,52.13308311400632,52.218199422850475,0.7947500000000001,0.460757005185239,403.78522040015025,15.528537724813877,0.02262333016713246,0.27880190306737185,0.5979679847217005
Kepler-1872 b,2.384,6.28,3.82591009,1005.0,5223.0,0.91,0.89,0.32,0.2317386443968435,1.6974505331385672,1.1049614882212515,-0.1643714351624134,44.22870894220124,50.693254156669035,0.69425,0.07632487211495437,1012.670649647553,18.17794223482453,0.21620220890579783,0.0065083986517342676,0.0
Kepler-1654 b,9.18,158.915,1047.8356,206.0,5597.0,1.01,1.18,-0.088,-1.7706470791395028,-0.5677635312815026,1.8857300848201783,-0.1193473890451594,51.70947188842558,73.40575086449668,0.60075,0.9998135794590147,226.5961597368557,46.599271596128624,0.011883553505511981,0.10024716551067264,0.7867922213085268
Kepler-1875 b,3.227,10.5,34.45859909,559.0,6161.0,0.95,0.86,-0.5,-0.8859885554745087,-2.8551855767252987,1.008303717212484,-0.1699453324201245,43.86016785410173,55.73133777573086,0.45975,0.3821437721154705,580.3618368612548,20.20287559266208,0.09028726748483006,0.0521496175409612,0.0
Kepler-1904 b,1.39,2.51,4.57702017,567.0,3805.0,0.53,0.5,-0.1,-0.8659396370911661,-0.6343874743526812,1.2991046012111176,-0.1531759176804351,43.6676814421533,48.682951962201614,1.0,0.2823633593376522,583.0100024744448,15.050380620918938,0.017055323139900685,0.08044652825529965,0.0
GJ 887 c,2.67,7.6,21.789,352.0,3688.0,0.49,0.47,-0.06,-1.4047543186434996,-0.4123076641154194,1.0660831264290422,-0.1666134069347424,53.06930120822597,53.57620656428463,1.0,0.5279271385664612,370.58303527753947,18.895969885206256,0.0046999259573308454,0.27243058386345115,0.7132533497307658
TOI-1347 b,1.8,11.1,0.84742346,1400.0,5464.0,0.91,0.83,0.04,1.2216539895743863,0.142891861477735,3.4259259259259256,-0.030529973896007,47.134220728848014,58.29949157428103,0.634,0.042127166002507294,1405.897803240351,27.812706928069165,0.6152077656975239,0.0013614548004164655,0.0
TOI-6034 b,11.92,254.0,2.576184,714.0,3635.0,0.51,0.49,-0.09,-0.497540761797245,-0.5788675217933658,1.7876447006891585,-0.1250036114877382,42.766181329345635,73.8852300399228,1.0,0.9999863300023659,785.3990239621688,51.70073928826376,0.02001313316205621,0.0051974705383796005,0.0
Kepler-210 c,3.62,12.8,7.972513,497.0,4559.0,0.77,0.65,0.277,-1.0413676729454142,1.458714737133511,0.9767711608314764,-0.1717636986798304,45.70106489276471,54.62882255606406,0.86025,0.4484293846027088,519.2869404147547,21.060502163557626,0.041032827204786834,0.07307799500531682,0.19692034578210182
Kepler-331 c,1.84,4.04,17.28111,425.0,4347.0,0.65,0.49,0.118,-1.2218079383954978,0.5759474914403954,1.193289224952741,-0.1592779002669851,49.52935256943087,51.62874477122587,0.91325,0.4249065632989231,443.05852894020427,16.59586119174453,0.01150781348489994,0.18616054132122212,0.4616023300687352
Kepler-225 b,1.2,1.87,6.738975,579.0,3682.0,0.59,0.48,-0.04,-0.8358662595161521,-0.3012677589967885,1.2986111111111112,-0.1532043754349066,43.6240450206491,47.901879261188526,1.0,0.26640944247635523,594.425106719381,13.98132087226859,0.010649067124946442,0.08074206411046833,0.0
Kepler-231 b,1.73,35.4,10.065275,488.0,3767.0,0.58,0.49,-0.1,-1.0639227061266747,-0.6343874743526812,11.827992916569212,0.453986249367654,44.67339840570098,73.27417919796746,1.0,0.9850266667051505,536.0693013352113,50.66366485378042,0.009304950364605973,0.055747174677739805,0.1386482592527385
Kepler-298 c,1.93,4.38,22.92881,416.0,4465.0,0.66,0.58,-0.21,-1.2443629715767583,-1.245106952505151,1.1758704931676018,-0.1602823743027166,49.96382827102419,52.10357751065355,0.88375,0.4380723927141014,434.2238115369066,16.872382928901352,0.014863143801801244,0.1943656291652188,0.49227843216351863
Kepler-298 d,2.5,6.8,77.473633,277.0,4465.0,0.66,0.58,-0.21,-1.592712928487337,-1.245106952505151,1.088,-0.1653495416477632,59.316280020030476,54.83986125493541,0.88375,0.5990840257109508,293.5946275121933,18.471513202767117,0.006600787352993643,0.5656917455358134,0.9805742100271065
Kepler-241 c,2.57,7.13,36.065978,397.0,4699.0,0.67,0.67,0.031,-1.291979152737197,0.092923904174351,1.0795015821587006,-0.1658396140693195,50.57082732626779,53.91351585948182,0.82525,0.4868281669659084,416.3270782285466,18.65504177581995,0.01798854732904501,0.19133914805560914,0.5544198672619909
Kepler-255 b,1.55,3.02,5.714606,971.0,5573.0,0.87,0.93,0.339,0.1465307412676373,1.8029384430012667,1.2570239334027054,-0.1556025546331813,44.39806715061151,50.02573957651888,0.60675,0.07891050651905945,978.6622101830006,15.63347937662486,0.2341824745322605,0.009446458713063793,0.0
Kepler-303 c,1.14,1.55,7.061149,521.0,3944.0,0.58,0.49,-0.414,-0.9812209177953862,-2.377713984715186,1.192674669128963,-0.1593133394353532,45.5119690056673,47.93621550549875,1.0,0.3039205263679794,536.8342594237718,13.059647237384027,0.014161612863758128,0.12269787579117462,0.1359921547785703
Kepler-333 b,1.32,28.2,12.551158,480.0,4259.0,0.6,0.53,0.046,-1.0839716245100173,0.1762038330133242,16.18457300275482,0.7052141593634913,45.10614054565205,74.07939953577215,0.93525,0.9943941440851441,527.7309189160869,51.76731155328182,0.015353814347735029,0.06394072787038697,0.16760097598580925
Kepler-340 b,2.53,6.94,14.844387,1092.0,6620.0,1.65,1.85,0.06,0.4497706318156948,0.2539317665963658,1.0842225312065492,-0.1655673743448052,49.87802356880492,58.05676791140427,0.345,0.06038478703364098,1098.5940187440735,18.54972592832062,0.9763909659962067,0.0044072865487783525,0.0
Kepler-26 b,2.78,5.12,12.28,431.0,3914.0,0.54,0.51,-0.13,-1.206771249607991,-0.8009473320306274,0.6624915894622433,-0.1898870427496073,49.006294211795144,50.04617298245885,1.0,0.3895385000568726,447.7891093524512,15.199545619865077,0.01028919132540081,0.1581781902403937,0.4451767036373222
Kepler-308 b,2.12,5.14,9.694928,833.0,5895.0,0.92,0.94,-0.04,-0.1993131008450232,-0.3012677589967885,1.1436454254182982,-0.1621406751396054,44.29191622687005,51.913940595128814,0.52625,0.1397754357006574,844.6432937938648,17.439404525059885,0.21056413608849214,0.01501534929000803,0.0
KMT-2020-BLG-0414L b,0.997,0.96,,912.5307146386988,5412.3924897449615,0.26,,0.014262971257932,0.0,-3.3709117781417086e-16,0.9657860240702044,-0.1723971710124759,42.75048754717234,45.78968801402373,0.6469018775637596,0.08152781080031053,919.9703777839524,10.990211747859473,0.0,0.015922947279365284,0.0
KMT-2020-BLG-0414L c,12.2,4894.55747,,912.5307146386988,5412.3924897449615,0.26,,0.014262971257932,0.0,-3.3709117781417086e-16,32.884691413598496,1.6682484114694014,42.564609690785524,98.96185269848218,0.6469018775637596,1.0,1003.7837861025688,224.33385707299266,0.0,0.0007249606587203748,0.0
Kepler-351 d,2.72,7.85,142.544247,318.0,5225.0,0.81,0.78,-0.16,-1.4899622217727058,-0.9675071897085736,1.0610402249134945,-0.1669042124709664,55.44373480654124,55.87106172762532,0.69375,0.5793393783933212,336.42299223290763,19.02691591960622,0.014909317788465586,0.36279460583344075,0.8318646103024041
Kepler-354 c,1.31,2.27,16.934402,508.0,4648.0,0.73,0.67,-0.03,-1.013800410168318,-0.2457478064374731,1.3227667385350503,-0.1518114094679553,46.00257647939579,50.128702928800685,0.838,0.33866032410494223,525.2039444645311,14.743320392069288,0.02850519542769525,0.12131887347344784,0.17637519283148917
Kepler-32 d,2.7,7.75,22.7802,328.0,3900.0,0.58,0.53,0.0,-1.4649010737935275,-0.0791879487595267,1.063100137174211,-0.1667854249261957,54.69927315695939,53.95131087492362,1.0,0.5534030431875285,346.1516198165509,18.975227515349037,0.0072554050366680995,0.3342337223905811,0.7980846534147538
Kepler-32 b,2.2,1303.0,5.90124,514.0,3900.0,0.58,0.53,0.0,-0.998763721380811,-0.0791879487595267,269.2148760330578,15.296538762229543,43.224197760981895,99.57508018019489,1.0,1.0,565.4000000000001,272.5705246520447,0.01785409462952404,0.014423606282986333,0.0368055555555552
Gaia-2 b,14.818,259.66581,3.6915224,1213.22743187,5720.0,1.0,1.06,0.014262971257932,0.7535804927386772,-3.3709117781417086e-16,1.182593776823069,-0.1598946673243856,45.90382357499814,76.11858480475912,0.5700000000000001,0.9999165482853274,1334.540050466052,46.884642900825355,0.4518025630347981,0.00048827936441058823,0.0
MOA-2022-BLG-563L b,14.0,127.13136,,912.5307146386988,5412.3924897449615,0.48,,0.014262971257932,0.0,-3.3709117781417086e-16,0.648629387755102,-0.1906864248093722,42.582244418869124,67.58137956853248,0.6469018775637596,0.9779393803534558,1001.7706868014253,33.75051089391092,0.0,0.002167565075057138,0.0
KMT-2023-BLG-0469L b,7.04,39.41072,,912.5307146386988,5412.3924897449615,0.47,,0.014262971257932,0.0,-3.3709117781417086e-16,0.7951865960743801,-0.182235010991082,42.61049720989329,57.04030043702496,0.6469018775637596,0.3657689998934779,945.9082593252466,26.499573101192674,0.0,0.004478455836378097,0.0
HAT-P-12 b,10.749,67.059,3.2130598,963.0,4650.0,0.73,0.7,-0.29,0.1264818228842947,-1.6892665729796743,0.5803913711981774,-0.1946214596171145,43.28010058260962,60.701134178586116,0.8375,0.6289155708036934,1023.5645694683958,27.974512541592482,0.09439562563124712,0.0024983238790489367,0.0
TOI-4559 b,1.415,2.59,3.965991,554.16,3558.0,0.39,0.37,-0.09,-0.8981181510964311,-0.5788675217933658,1.2935609134837491,-0.1534956017109967,43.865139370962076,48.80262221024258,1.0,0.2933701770194746,570.4174017297112,15.152688131060216,0.007856261369565371,0.08650480920049036,0.01938402177183618
Kepler-434 b,12.67,908.96,12.8747099,1000.0,5977.0,1.2,1.38,0.25,0.2192080704072544,1.3088108652233592,5.6622826170241005,0.0984324705891381,45.49987380582501,89.23740388816435,0.5057499999999999,1.0,1100.0,94.86414595538876,0.3969685290674402,0.0008319531570169618,0.0
Kepler-378 c,0.7,0.271,28.906009,414.0,4661.0,0.78,0.67,0.137,-1.249375201172594,0.6814354013030948,0.553061224489796,-0.1961974884061177,50.525572295502826,46.33096217872297,0.83475,0.34899002315668876,428.44818695868685,6.968730156922422,0.020181980306643282,0.22007199677507783,0.5123326841712262
Kepler-383 b,1.32,2.3,12.904532,545.0,4710.0,0.67,0.67,-0.178,-0.9210741626453584,-1.0674431043153414,1.3200183654729107,-0.1519698980086525,44.47053763716535,49.889083461743255,0.8225,0.3071463413118184,561.7394756014942,14.78410284629057,0.03602701203465608,0.09459754710572821,0.04951570971703412
Kepler-440 b,1.86,4.12,101.11141,229.0,4134.0,0.58,0.56,-0.3,-1.713006438787393,-1.74478652553899,1.1908891201294949,-0.1594163054624794,56.28181564837224,53.72750782843423,0.9665,0.6163221988599875,243.11377835389368,16.66902348927559,0.003786294134691331,0.4276268910931715,0.8441450637287975
Kepler-438 b,1.12,1.46,35.23319,288.0,3748.0,0.54,0.52,0.16,-1.5651456657102407,0.8091312921895204,1.1639030612244896,-0.1609724919765817,61.767011305101406,50.458735754803755,1.0,0.5225274678089077,303.04879107289656,12.787493890516624,0.004454444534086334,0.7984709365985615,0.9477472532191091
Kepler-753 b,1.91,4.31,5.74772501,641.0,4346.0,0.68,0.65,-0.03,-0.6804871420452466,-0.2457478064374731,1.1814369123653408,-0.1599613794320742,43.40171855052029,49.65148580729855,0.9135,0.2392548837393558,656.3362380476926,16.82441506883306,0.04214487757397226,0.043753906647346776,0.0
Kepler-754 b,2.01,4.7,14.5596237,758.0,5935.0,1.06,1.08,0.05,-0.3872717106888604,0.1984118140370504,1.1633375411499718,-0.1610051034340945,44.43658295523719,52.33617468189464,0.51625,0.17781105402559558,771.4780778951402,17.12651198975797,0.21776436859657938,0.022417484318667604,0.0
Kepler-446 d,1.35,2.39,5.148921,436.0,3359.0,0.22,0.24,-0.3,-1.194240675618402,-1.74478652553899,1.3113854595336076,-0.1524677258629364,49.279227360093444,49.95079428152198,1.0,0.3986521399758356,453.3812333029464,14.902189747123044,0.0022063523170087274,0.2004026975066725,0.42575960658699175
Kepler-448 c,12.0,6992.26,2500.0,912.5307146386988,6466.33,1.5,1.4,0.081,0.0,0.3705236669709283,48.55736111111111,2.572033484684611,42.686096607557026,99.60710483620176,0.38341749999999997,1.0,1003.7837861025688,270.3561068911397,0.01669106467622913,0.0006454100804279071,0.0
TOI-1278 b,12.218,5879.82553,14.47567,407.866275032,3799.0,0.54,0.57,-0.01,-1.264747020081257,-0.1347079013188422,39.388024374997336,2.0432716442753325,47.19709112674261,99.27322228088194,1.0,1.0,448.6529025352,245.69718576880913,0.010222511776375783,0.015656516592843325,0.44217742175277785
HD 260655 c,1.533,3.09,5.70588,557.0,3803.0,0.44,0.44,-0.43,-0.8910007850703444,-2.4665459088100907,1.3148438208084887,-0.1522682949198777,43.714013657228776,49.25515746853107,1.0,0.2975385236809189,573.5728957690271,15.901063977496547,0.011378510520372814,0.08087720872723803,0.008427445246433574
K2-84 b,2.41,6.39,6.4215,912.5307146386988,5652.0,0.95,0.93,0.278,0.0,1.4642667323894425,1.1001876689450938,-0.1646467237180513,44.363930371868555,51.76818286551137,0.587,0.10929461815953992,922.5041842402276,18.237274310429694,0.22921341686012,0.009662019942439181,0.0
OGLE-2018-BLG-0799L b,10.9,82.63539,,912.5307146386988,5412.3924897449615,0.09,,0.014262971257932,0.0,-3.3709117781417086e-16,0.6955255449877956,-0.1879820963371918,42.589359174099464,64.61250767350319,0.6469018775637596,0.8293353291180285,988.2101106942183,30.838114332099373,0.0,0.002749542082990268,0.0
HD 213885 c,4.71,19.95,4.78503,1265.4,5978.0,1.07,1.1,-0.04,0.8843309377746468,-0.3012677589967885,0.8992927366897913,-0.1762315937217712,46.188934461143475,55.800636613575016,0.5055000000000001,0.05338249740391115,1272.155021221491,23.05042934510398,0.488250188685705,0.0015721475726375232,0.0
TOI-2000 c,8.14,81.7,9.127055,1038.0,5611.0,1.08,1.13,0.439,0.314440432728132,2.358137968594421,1.2330288743065154,-0.1569862612167186,44.49411815169124,67.97833989216002,0.5972500000000001,0.7691394887807963,1117.8366789354468,35.482715451654705,0.2600083927410356,0.0017309837230752088,0.0
HD 23472 c,1.87,3.41,29.79749,467.0,4684.0,0.67,0.71,-0.2,-1.1165511168829492,-1.1895869999458355,0.9751494180559924,-0.1718572186060054,47.6352888213635,50.658094625825456,0.829,0.36568922046811286,484.0776865958609,15.124269549692794,0.022651013445760655,0.14175150185669386,0.3191746993199275
TOI-332 b,3.2,57.2,0.777038,1871.0,5251.0,0.88,0.87,0.256,2.4020340593936846,1.3421228367589486,5.585937499999999,0.0940299291899404,47.08716749100992,67.89804748216547,0.68725,0.11247869008478459,1892.0447629148632,47.352296670805735,0.6108504850676651,0.000198952006858127,0.0
Kepler-529 d,2.795,8.22,35.86619949,633.0,6078.0,1.01,1.19,-0.16,-0.7005360604285893,-0.9675071897085736,1.0522239752176934,-0.1674126130836627,44.17904071408791,54.54523047636568,0.48050000000000004,0.2928809540143212,651.5393643891065,19.207154302144925,0.15942985431452253,0.036544230062138874,0.0
Kepler-764 b,1.64,3.33,7.33683936,875.0,5557.0,0.92,0.89,-0.06,-0.0940562793324743,-0.4123076641154194,1.238102320047591,-0.156693694307631,44.05079924065097,50.179902044278414,0.61075,0.11262346556551589,884.8545532369826,15.95946083813305,0.17948387759735418,0.014108366266953545,0.0
Kepler-765 b,2.43,6.48,27.6655226,641.0,5901.0,1.05,1.06,0.04,-0.6804871420452466,0.142891861477735,1.0973936899862826,-0.1648078421826516,44.006231751833575,53.39031135418178,0.52475,0.2697814092441245,658.2929883325485,18.28952341278106,0.13363230312179308,0.038002320832687675,0.0
Kepler-398 b,0.93,0.749,4.081423,755.0,4493.0,0.65,0.61,0.053,-0.394790055082614,0.215067799804845,0.8659960689097004,-0.1781516897812337,43.345544349447124,45.21366413058971,0.87675,0.13260712827781898,765.0118381849754,10.051189412310888,0.05327058376360149,0.03250420600066262,0.0
Kepler-548 b,11.99,376.98237392722274,4.45419434,1017.0,5535.0,0.93,0.9,0.0,0.2618120219718575,-0.0791879487595267,2.622301834286584,-0.0768720121395003,44.42575515305889,80.35079430325808,0.61625,0.9999999292815486,1118.6999928079333,62.80134624109566,0.2519605775762061,0.001022654490633397,0.0
Kepler-945 b,2.63,7.41,31.0033814,616.0,5718.0,0.97,0.97,-0.01,-0.7431400119931924,-0.1347079013188422,1.0712891613294977,-0.1663131940977159,43.743430243896825,53.42826368404726,0.5705,0.29604285601589064,634.2362399305788,18.79962785814024,0.09144020982271456,0.04197308559699622,0.0
Kepler-892 b,2.81,8.3,13.7521072,556.0,4747.0,0.75,0.72,-0.04,-0.8935068998682621,-0.3012677589967885,1.0511518344499182,-0.1674744394885448,43.60062661440047,52.69017398167887,0.81325,0.3460824006737282,575.2421814774593,19.24881102766214,0.041145177193832747,0.05843478999968595,0.002631314314377353
Kepler-41 b,14.46,177.98,1.8555582,1790.0,5750.0,1.15,1.29,0.38,2.1990387607623405,2.03057024849446,0.8512058829718648,-0.1790045852699209,49.3949074308453,75.4561023330527,0.5625,0.9479383939057981,1959.680972509138,39.29338806696956,1.0808305099599282,8.853707015777558e-05,0.0
Kepler-457 d,2.985,9.19,10.6906004,1008.0,6474.0,1.15,1.24,-0.16,0.239256988790597,-0.9675071897085736,1.0313993193213415,-0.1686134942045705,46.32222734381517,55.263266628976815,0.38149999999999995,0.08953056904095885,1017.0246813593286,19.651857695591328,0.4993701777931674,0.005623731933169136,0.0
Kepler-453 b,6.204,16.0,240.503,912.5307146386988,5527.0,0.94,0.83,0.09,0.0,0.4204916242743121,0.4156965348783942,-0.2041188035651635,42.74185697606035,50.2431308512188,0.61825,0.1383498273139333,925.1555613175912,17.986311866840413,0.014913865690870868,0.006269337787918848,0.0
Kepler-570 b,2.45,6.57,4.301662,1009.0,5496.0,0.93,0.9,0.06,0.2417631035885149,0.2539317665963658,1.0945439400249894,-0.1649721767553263,44.48151027753424,51.38225663267097,0.626,0.07696354810814973,1016.7656220041122,18.340774247561086,0.25069032673631647,0.006300784005718489,0.0
Kepler-574 b,2.39,6.3,7.65880414,858.0,5612.0,0.95,0.91,-0.01,-0.1366602308970774,-0.1347079013188422,1.1029218676143624,-0.1644890525623271,44.10598742219559,51.67585512275923,0.597,0.13175572707925481,869.3046413834,18.18399682648933,0.18967174587875116,0.012473507560456764,0.0
Kepler-797 b,2.17,5.35,27.07237711,605.0,5680.0,0.96,0.95,-0.02,-0.7707072747702886,-0.1902278538781576,1.136146446091444,-0.1625731136271616,43.859297122925334,52.68496075556012,0.5800000000000001,0.28747971797297134,622.3925229373648,17.58591812016172,0.09347873128067562,0.050164014153055714,0.0
Kepler-833 b,2.02,4.74,18.7546998,382.0,4339.0,0.64,0.62,-0.18,-1.3295708747059647,-1.078547094827205,1.1616508185472012,-0.1611023705073157,51.843605964562265,52.55017136311596,0.91525,0.47363578559388014,400.0928870096862,17.156611172684805,0.01731776139113826,0.24853384496495573,0.6107885867719229
Kepler-851 b,1.68,3.46,8.50699658,900.0,5455.0,0.89,0.85,-0.07,-0.0314034093845286,-0.4678276166747349,1.2259070294784582,-0.1573969517482988,43.72176868408991,49.673395622869215,0.63625,0.10280143500002645,909.2521291500024,16.073166043647614,0.13773866909636076,0.012433422652088253,0.0
Kepler-413 b,4.347,67.0,66.262,912.5307146386988,4700.0,0.82,0.78,-0.2,0.0,-1.1895869999458355,3.5456472179449543,-0.0236260884214085,42.71886711455091,69.7745981909907,0.825,0.8345980013040424,988.6903456952996,43.970418983353554,0.01626650035477085,0.003578849709665078,0.0
Kepler-415 c,2.01,4.7,8.708,543.0,4362.0,0.67,0.64,0.01,-0.926086392241194,-0.0236679962002113,1.1633375411499718,-0.1610051034340945,44.26989681033169,50.761983491596176,0.9095,0.32084336578296624,560.421794762015,17.12651198975797,0.031432589633049214,0.0774365791828601,0.05409099040967014
Kepler-468 b,13.34,376.98237392722274,38.47875707,484.0,5498.0,0.96,0.87,0.1,-1.073947165318346,0.4760115768336276,2.1184069168220767,-0.1059297740692186,44.69492630399054,78.27917425361879,0.6255,0.9999999902260074,532.3999995269388,59.538875829493044,0.054441900039665654,0.02021442111597661,0.15138889053146243
Kepler-47 b,3.05,2.07,49.4643,912.5307146386988,5636.0,0.96,0.94,-0.25,0.0,-1.4671867627424129,0.22252082773448,-0.215258534319023,43.11473475739351,45.497900289231104,0.591,0.07056342553899873,918.9698439521445,9.226846076779983,0.05936105122463968,0.010040296541971565,0.0
Kepler-476 b,3.08,9.69,14.00640607,807.0,5837.0,1.03,1.09,0.04,-0.2644720855908868,0.142891861477735,1.0214623039298365,-0.1691865252424528,44.29293919671494,53.55395250853925,0.5407500000000001,0.1786954091606974,821.4207195192683,19.86573111484379,0.21295302338910038,0.013664934965321436,0.0
Kepler-891 b,6.41,33.6,53.44945593,486.0,5887.0,1.06,1.07,0.09,-1.0689349357225104,0.4204916242743121,0.8177550190931193,-0.1809335732498413,45.719933225541865,61.97089813624296,0.52825,0.7100602135422668,520.5089263781542,25.642398587187824,0.08695035431230805,0.05044254277206648,0.19267733896474226
Kepler-770 c,1.2,1.87,1.47532231,2740.0,5598.0,0.94,0.92,-0.01,4.579847818784279,-0.1347079013188422,1.2986111111111112,-0.1532043754349066,46.821188110384185,50.80481439755445,0.6005,6.929859212301097e-05,2740.0189878142414,13.98132087226859,0.5754476328546845,8.300749910515324e-05,0.0
Kepler-894 b,2.78,8.15,9.803224,896.0,5603.0,0.87,0.85,-0.25,-0.0414278685761999,-1.4671867627424129,1.0545520418197818,-0.1672783620667634,43.699420359946785,51.680903197404525,0.5992500000000001,0.12346873721071205,907.0627988540798,19.17672450106973,0.13947538657415756,0.009574782627581057,0.0
Kepler-900 b,2.08,4.98,6.9913086,716.0,4836.0,0.78,0.73,-0.01,-0.4925285322014093,-0.1347079013188422,1.1510724852071006,-0.161712383986627,43.41856971947176,50.20357722421003,0.791,0.19656892704313247,730.0743351762883,17.330098317444932,0.07152234698555761,0.027499349517987867,0.0
Kepler-610 b,4.19,16.3,6.99692655,888.0,5943.0,1.1,1.13,0.12,-0.0614767869595425,0.5870514819522584,0.9284522188868825,-0.1745500739002568,45.537052194110736,56.078022920168614,0.51425,0.1763442904685157,903.6593729936042,22.09046274193333,0.39065925243919364,0.007615878165102794,0.0
Kepler-316 c,1.16,1.65,6.827766,577.0,4204.0,0.59,0.52,-0.23,-0.8408784891119877,-1.3561468576237818,1.2262187871581451,-0.1573789738324237,43.74349624829886,47.88778470378608,0.949,0.263581808500158,592.2086703504591,13.357678922885388,0.021055308752245674,0.0842093905847575,0.0
Kepler-935 b,1.35,2.39,4.88083852,879.0,4830.0,0.78,0.73,-0.01,-0.084031820140803,-0.1347079013188422,1.3113854595336076,-0.1524677258629364,43.40752234792756,47.981943801783686,0.7925,0.10512025532420911,888.240070442998,14.902189747123044,0.09043317948878249,0.015253451053190311,0.0
Kepler-856 b,9.3,63.3,8.02768059,824.0,5535.0,0.96,0.93,0.12,-0.2218681340262837,0.5870514819522584,0.7318765175164758,-0.1858858697847053,43.953900700519,64.10045878514116,0.61625,0.7281611498316779,884.0004787461303,29.219878342022238,0.18166287865680794,0.004935911738663094,0.0
Kepler-868 b,2.05,4.86,5.03251791,1047.0,5614.0,0.93,0.89,-0.08,0.3369954659093924,-0.5233475692340503,1.156454491374182,-0.1614020235354952,44.40072313936786,50.73185038865026,0.5965,0.06312910023819142,1053.6096167949386,17.244842283008957,0.2403823687000741,0.005941701100015798,0.0
Kepler-504 b,1.59,3.15,9.54927542,374.0,3519.0,0.33,0.33,-0.31,-1.3496197930893072,-1.8003064780983056,1.2459950160199358,-0.1562385516328407,52.706172890676406,51.20547801401874,1.0,0.46388761588750765,391.3493968341928,15.764301682826606,0.0033287500357261587,0.3017900067416584,0.6411479276590527
Kepler-505 b,2.6,7.27,27.52197994,314.0,3931.0,0.55,0.53,-0.19,-1.4999866809643772,-1.13406704738652,1.0754437869822484,-0.1660736121552502,55.862781683668715,53.93314137438621,1.0,0.5622092699450315,331.65337107627397,18.728308478384758,0.006601875273648011,0.388488193770932,0.8484257948740487
Kepler-670 b,13.18,376.98237392722274,2.81650485,1219.0,5709.0,0.99,0.99,0.07,0.7680472111512593,0.3094517191556813,2.170152354853325,-0.1029458054536453,46.026722298362635,80.5956249998551,0.57275,0.999999819874964,1340.899978042758,59.89917488711441,0.4683746794829357,0.0004413536010764062,0.0
Kepler-680 b,2.42,6.44,3.68992629,1147.0,5890.0,1.08,1.11,0.13,0.5876069457011754,0.642571434511574,1.099651663137764,-0.1646776331966004,46.72910005196381,53.75024570330339,0.5275000000000001,0.04645934197113454,1152.328886524089,18.270619507561385,0.5571667521477087,0.003653715089351753,0.0
Kepler-907 b,1.2,1.87,15.86621821,879.0,6106.0,1.08,1.38,-0.15,-0.084031820140803,-0.9119872371492584,1.2986111111111112,-0.1532043754349066,45.53577461419769,51.29846797657793,0.47350000000000003,0.10835872269482384,888.524731724875,13.98132087226859,0.3761487365114777,0.016219160257267953,0.0
Kepler-902 b,2.54,6.99,40.1099547,556.0,5647.0,0.95,0.93,0.0,-0.8935068998682621,-0.0791879487595267,1.0834521669043338,-0.165611798413628,43.84183101943467,53.642730438286975,0.5882499999999999,0.3436401062817917,575.1063899092676,18.579745131025298,0.06734294690158049,0.061944485923439374,0.003102812815043099
